tloop_1_iloop_1, 0.630267, 0.208352, 0.838619,
tloop_1_iloop_2, 0.649457, 0.207908, 0.857365,
tloop_1_iloop_3, 0.641815, 0.221147, 0.862962,
tloop_1_iloop_4, 0.639125, 0.209586, 0.848711,
tloop_1_iloop_5, 0.648191, 0.221731, 0.869922,
tloop_1_iloop_6, 0.646511, 0.204455, 0.850966,
tloop_1_iloop_7, 0.640562, 0.206657, 0.847219,
tloop_1_iloop_8, 0.662764, 0.216993, 0.879757,
tloop_1_iloop_9, 0.661336, 0.216606, 0.877942,
tloop_1_iloop_10, 0.737583, 0.236092, 0.973675,
