tloop_2_iloop_1, 1.669915, 0.214543, 1.884458,
tloop_2_iloop_2, 1.654332, 0.207088, 1.861420,
tloop_2_iloop_3, 1.684520, 0.224192, 1.908712,
tloop_2_iloop_4, 1.824894, 0.219036, 2.043930,
tloop_2_iloop_5, 1.755555, 0.229287, 1.984842,
tloop_2_iloop_6, 1.723190, 0.213587, 1.936777,
tloop_2_iloop_7, 1.798827, 0.216275, 2.015102,
tloop_2_iloop_8, 1.673888, 0.213390, 1.887278,
tloop_2_iloop_9, 1.875039, 0.230078, 2.105117,
tloop_2_iloop_10, 1.662834, 0.209356, 1.872190,
