tloop_1_iloop_1, 1.677369, 0.214007, 1.891376,
tloop_1_iloop_2, 1.662108, 0.210694, 1.872802,
tloop_1_iloop_3, 1.684652, 0.228356, 1.913008,
tloop_1_iloop_4, 1.661666, 0.214811, 1.876477,
tloop_1_iloop_5, 1.742001, 0.236393, 1.978394,
tloop_1_iloop_6, 1.658029, 0.210098, 1.868127,
tloop_1_iloop_7, 1.647102, 0.205634, 1.852736,
tloop_1_iloop_8, 1.729298, 0.221536, 1.950834,
tloop_1_iloop_9, 1.831682, 0.225130, 2.056812,
tloop_1_iloop_10, 1.669896, 0.215570, 1.885466,
