tloop_1_iloop_1, 0.640095, 0.222518, 0.862613,
tloop_1_iloop_2, 0.633084, 0.222546, 0.855630,
tloop_1_iloop_3, 0.663708, 0.234230, 0.897938,
tloop_1_iloop_4, 0.641407, 0.234663, 0.876070,
tloop_1_iloop_5, 0.658935, 0.244004, 0.902939,
tloop_1_iloop_6, 0.662713, 0.218038, 0.880751,
tloop_1_iloop_7, 0.728309, 0.222375, 0.950684,
tloop_1_iloop_8, 0.643112, 0.226593, 0.869705,
tloop_1_iloop_9, 0.680540, 0.235129, 0.915669,
tloop_1_iloop_10, 0.666005, 0.236517, 0.902522,
