tloop_2_iloop_1, 1.107095, 0.227168, 1.334263,
tloop_2_iloop_2, 0.960984, 0.235448, 1.196432,
tloop_2_iloop_3, 0.920740, 0.232728, 1.153468,
tloop_2_iloop_4, 0.882667, 0.232131, 1.114798,
tloop_2_iloop_5, 0.968682, 0.242139, 1.210821,
tloop_2_iloop_6, 0.899329, 0.228888, 1.128217,
tloop_2_iloop_7, 0.875020, 0.211268, 1.086288,
tloop_2_iloop_8, 0.890650, 0.225927, 1.116577,
tloop_2_iloop_9, 0.995901, 0.243941, 1.239842,
tloop_2_iloop_10, 0.921220, 0.222244, 1.143464,
