tloop_2_iloop_1, 1.759418, 0.166747, 1.926165,
tloop_2_iloop_2, 1.910448, 0.173681, 2.084129,
tloop_2_iloop_3, 1.946009, 0.173860, 2.119869,
tloop_2_iloop_4, 1.737741, 0.158789, 1.896530,
tloop_2_iloop_5, 2.209039, 0.167779, 2.376818,
tloop_2_iloop_6, 1.851421, 0.155056, 2.006477,
tloop_2_iloop_7, 2.772254, 0.167867, 2.940121,
tloop_2_iloop_8, 1.676600, 0.152104, 1.828704,
tloop_2_iloop_9, 1.693036, 0.153774, 1.846810,
tloop_2_iloop_10, 1.674190, 0.149546, 1.823736,
