tloop_1_iloop_1, 1.799021, 0.148644, 1.947665,
tloop_1_iloop_2, 1.680957, 0.146747, 1.827704,
tloop_1_iloop_3, 1.713476, 0.153882, 1.867358,
tloop_1_iloop_4, 1.698465, 0.151206, 1.849671,
tloop_1_iloop_5, 1.719552, 0.158051, 1.877603,
tloop_1_iloop_6, 1.872830, 0.177027, 2.049857,
tloop_1_iloop_7, 1.770241, 0.151989, 1.922230,
tloop_1_iloop_8, 1.826690, 0.149352, 1.976042,
tloop_1_iloop_9, 1.849176, 0.173296, 2.022472,
tloop_1_iloop_10, 1.867664, 0.157302, 2.024966,
